n,beta,s,type,mcVal,M
148,1,3,TSS,0.023018833426818663,300
148,1,3,TSS,0.02477818788359226,300
148,1,3,TSS,0.04256621017829534,300
148,1,3,TSS,0.034012570659315684,300
148,1,3,TSS,0.04463735845097847,300
148,1,3,TSS,0.06009336310706156,300
148,1,3,TSS,0.029356534308328765,300
148,1,3,TSS,0.05408009644474594,300
148,1,3,TSS,0.04637710510870805,300
148,1,3,TSS,0.03561199090618913,300
148,1,3,TSS,0.04944554448651065,300
148,1,3,TSS,0.05039930924756451,300
148,1,3,TSS,0.03808895691226576,300
148,1,3,TSS,0.04208345168753708,300
148,1,3,TSS,0.03249460346918267,300
148,1,3,TSS,0.03674515085048957,300
148,1,3,TSS,0.029471752540028488,300
148,1,3,TSS,0.029572845698735414,300
148,1,3,TSS,0.049016429185946606,300
148,1,3,TSS,0.060903396081476345,300
148,1,3,TSS,0.03604309768625321,300
148,1,3,TSS,0.04859897943400109,300
148,1,3,TSS,0.049445544486510645,300
148,1,3,TSS,0.036550540059185795,300
148,1,3,TSS,0.032411406780564735,300
148,1,3,TSS,0.04264940686691327,300
148,1,3,TSS,0.041660001659903946,300
148,1,3,TSS,0.04519499710520374,300
148,1,3,TSS,0.05943843380759175,300
148,1,3,TSS,0.03151785079913318,300
148,1,3,TSS,0.047385725362014554,300
148,1,3,TSS,0.028543414430836325,300
148,1,3,TSS,0.03550195908373517,300
148,1,3,TSS,0.02374875661569317,300
148,1,3,TSS,0.03530017118759308,300
148,1,3,TSS,0.03896541905248148,300
148,1,3,TSS,0.03072182476285657,300
148,1,3,TSS,0.06980201316312078,300
148,1,3,TSS,0.06036546796231423,300
148,1,3,TSS,0.053015372388387653,300
148,1,3,TSS,0.036316035549925525,300
148,1,3,TSS,0.04703804371258038,300
148,1,3,TSS,0.08198174539295242,300
148,1,3,TSS,0.08477587881691065,300
148,1,3,TSS,0.04376356163104704,300
148,1,3,TSS,0.1511068002775729,300
148,1,3,TSS,0.050241118669541875,300
148,1,3,TSS,0.03938447492772814,300
148,1,3,TSS,0.07198256841575933,300
148,1,3,TSS,0.06347617727874127,300
148,1,3,TSS,0.04531596337550186,300
148,1,3,TSS,0.04825910277330018,300
148,1,3,TSS,0.06538608816092827,300
148,1,3,TSS,0.045082524667320115,300
148,1,3,TSS,0.05199090798908292,300
148,1,3,TSS,0.057015421120759836,300
148,1,3,TSS,0.04056336784306135,300
148,1,3,TSS,0.043163245663712,300
148,1,3,TSS,0.03801918447320033,300
148,1,3,TSS,0.0490164291859466,300
148,1,3,TSS,0.041814349415616174,300
148,1,3,TSS,0.0430561529689587,300
148,1,3,TSS,0.022495820080321766,300
148,1,3,TSS,0.04307279230668228,300
148,1,3,TSS,0.02293563673820073,300
148,1,3,TSS,0.04671177303324367,300
148,1,3,TSS,0.05989034148912255,300
148,1,3,TSS,0.030505513372449927,300
148,1,3,TSS,0.02974526786748372,300
148,1,3,TSS,0.04307279230668229,300
148,1,3,TSS,0.050858980331338136,300
148,1,3,TSS,0.0440070267099975,300
148,1,3,TSS,0.040197594805220574,300
148,1,3,TSS,0.05435220129999862,300
148,1,3,TSS,0.04071312188257365,300
148,1,3,TSS,0.04282350091812573,300
148,1,3,TSS,0.03187039175832496,300
148,1,3,TSS,0.023831953304311104,300
148,1,3,TSS,0.0617923775890731,300
148,1,3,TSS,0.045924920294078235,300
148,1,3,TSS,0.0353559646524391,300
148,1,3,TSS,0.08541274010310826,300
148,1,3,TSS,0.05880401894690665,300
148,1,3,TSS,0.06024757489618963,300
148,1,3,TSS,0.06511598393929278,300
148,1,3,TSS,0.0480801027674673,300
148,1,3,TSS,0.029801326072699395,300
148,1,3,TSS,0.04683034824248276,300
148,1,3,SS,0.07239771292195292,300
148,1,3,SS,0.012686826730454435,300
148,1,3,SS,0.0,300
148,1,3,SS,0.005420623532767416,300
148,1,3,SS,0.0022868255528862543,300
148,1,3,SS,0.030280085587375858,300
148,1,3,SS,0.012686826730454435,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.008459905680031557,300
148,1,3,SS,0.005420623532767416,300
148,1,3,SS,0.021146732410485994,300
148,1,3,SS,0.030642499534758803,300
148,1,3,SS,0.0044532918661469145,300
148,1,3,SS,0.022200987199217384,300
148,1,3,SS,0.002568495545371457,300
148,1,3,SS,0.0016011638787509549,300
148,1,3,SS,0.035626334929175316,300
148,1,3,SS,0.06039569811724559,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.006452919113209816,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.008459905680031557,300
148,1,3,SS,0.01810745026322185,300
148,1,3,SS,0.037227498807926265,300
148,1,3,SS,0.0,300
148,1,3,SS,0.0,300
148,1,3,SS,0.0,300
148,1,3,SS,0.0,300
148,1,3,SS,0.17999919797966868,300
148,1,3,SS,0.0016011638787509549,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.024747523536299852,300
148,1,3,SS,0.011646922900089318,300
148,1,3,SS,0.022448953309768295,300
148,1,3,SS,0.04123411262181091,300
148,1,3,SS,0.006452919113209816,300
148,1,3,SS,0.054352306867083464,300
148,1,3,SS,0.0,300
148,1,3,SS,0.039563713496571055,300
148,1,3,SS,0.012817777583167078,300
148,1,3,SS,0.012686826730454435,300
148,1,3,SS,0.05677306733966131,300
148,1,3,SS,0.03927176705334667,300
148,1,3,SS,0.0,300
148,1,3,SS,0.018294604423090034,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.06351318475869447,300
148,1,3,SS,0.005420623532767416,300
148,1,3,SS,0.03677137799277762,300
148,1,3,SS,0.0,300
148,1,3,SS,0.0070966334174576646,300
148,1,3,SS,0.005607777692635598,300
148,1,3,SS,0.02675451010312159,300
148,1,3,SS,0.024747523536299852,300
148,1,3,SS,0.012553442616027082,300
148,1,3,SS,0.0,300
148,1,3,SS,0.05392093935226534,300
148,1,3,SS,0.04085775558949507,300
148,1,3,SS,0.035626334929175316,300
148,1,3,SS,0.0,300
148,1,3,SS,0.0044532918661469145,300
148,1,3,SS,0.04978094142395336,300
148,1,3,SS,0.01879868850081897,300
148,1,3,SS,0.02286272721552439,300
148,1,3,SS,0.028089649453816794,300
148,1,3,SS,0.002568495545371457,300
148,1,3,SS,0.01714011859660135,300
148,1,3,SS,0.02392955830856181,300
148,1,3,SS,0.0028521279873959596,300
148,1,3,SS,0.0,300
148,1,3,SS,0.019139745843664256,300
